timestamp,open,high,low,close,volume,_,_,_,_,_,_
1736305200000,1.00160000,1.00460000,0.98770000,0.9978,9482014.10000000,1736308799999,9443448.10475000,29584,3851467.70000000,3834757.48711000,0
1736308800000,0.99790000,1.00130000,0.98450000,0.9901,8156565.70000000,1736312399999,8095378.71645000,24275,3758711.80000000,3732945.93796000,0
1736312400000,0.99020000,1.00110000,0.98200000,0.9882,7924718.00000000,1736315999999,7865282.12341000,23898,4324570.80000000,4294592.80857000,0
1736316000000,0.98820000,0.99390000,0.96180000,0.9625,18132736.30000000,1736319599999,17704440.46684000,47650,6547666.80000000,6395229.88919000,0
1736319600000,0.96240000,0.98490000,0.96200000,0.9828,8491964.50000000,1736323199999,8258703.86137000,29727,4673859.10000000,4549298.79987000,0
1736323200000,0.98280000,1.00830000,0.98280000,0.9981,13866965.50000000,1736326799999,13872243.03124000,37290,8540274.30000000,8542421.17553000,0
1736326800000,0.99800000,1.00230000,0.98390000,0.9844,6575115.90000000,1736330399999,6528365.67825000,20489,2601623.40000000,2584811.71365000,0
1736330400000,0.98440000,0.99700000,0.98240000,0.9955,5043214.60000000,1736333999999,4993467.37443000,16726,2790861.80000000,2764750.36681000,0
1736334000000,0.99550000,0.99590000,0.97430000,0.9833,9290925.10000000,1736337599999,9145669.76788000,27284,3826370.30000000,3769138.03378000,0
1736337600000,0.98340000,0.99990000,0.97810000,0.9782,9152370.10000000,1736341199999,9040184.79705000,30661,4621985.30000000,4569525.12733000,0
1736341200000,0.97830000,0.99250000,0.96270000,0.9678,23247578.80000000,1736344799999,22696345.22793000,50295,7122061.50000000,6958477.96999000,0
1736344800000,0.96770000,0.98920000,0.96760000,0.9785,9280407.50000000,1736348399999,9082025.84008000,38176,4522582.10000000,4426525.60198000,0
1736348400000,0.97840000,0.98940000,0.96070000,0.9746,12661946.10000000,1736351999999,12305261.42601000,39663,6174070.70000000,6008247.39326000,0
1736352000000,0.97460000,0.97870000,0.94700000,0.9473,12882415.30000000,1736355599999,12378752.90362000,36825,5593923.20000000,5381880.49343000,0
1736355600000,0.94750000,0.95200000,0.91150000,0.9434,48553295.60000000,1736359199999,45138597.93342000,120574,23367458.70000000,21735279.13732000,0
1736359200000,0.94340000,0.96360000,0.92480000,0.9357,31885852.10000000,1736362799999,30230498.05156000,69431,12686598.00000000,12021812.57665000,0
1736362800000,0.93570000,0.94890000,0.90790000,0.9127,44319248.70000000,1736366399999,41026943.03271000,81227,13764753.40000000,12772304.76181000,0
1736366400000,0.91260000,0.92870000,0.90850000,0.9244,18499229.90000000,1736369999999,16995742.60113000,33272,7144809.40000000,6573321.31389000,0
1736370000000,0.92450000,0.93320000,0.91510000,0.9294,11449691.90000000,1736373599999,10586831.11323000,24096,7518947.00000000,6956249.81662000,0
1736373600000,0.92930000,0.95330000,0.92890000,0.953,14646842.60000000,1736377199999,13837644.42747000,25850,9565172.40000000,9033956.36362000,0
1736377200000,0.95300000,0.95330000,0.94360000,0.9468,7157899.50000000,1736380799999,6791074.81269000,13737,4702416.60000000,4462797.05262000,0
1736380800000,0.94670000,0.94940000,0.93820000,0.9491,8836049.20000000,1736384399999,8340435.91931000,17776,4277699.30000000,4040206.96320000,0
1736384400000,0.94900000,0.96040000,0.94700000,0.9488,8826506.90000000,1736387999999,8417597.10439000,17842,5515198.30000000,5262678.09446000,0
1736388000000,0.94890000,0.95330000,0.93360000,0.9454,9997910.80000000,1736391599999,9422516.26740000,27277,4189503.80000000,3949983.76951000,0
1736391600000,0.94560000,0.94650000,0.93370000,0.9363,3352181.90000000,1736395199999,3144531.27321000,10535,1577950.30000000,1479533.18578000,0
1736395200000,0.93620000,0.94210000,0.92810000,0.9415,10213810.60000000,1736398799999,9536625.37165000,18440,4652680.90000000,4349467.88016000,0
1736398800000,0.94140000,0.94190000,0.93230000,0.9344,2465115.80000000,1736402399999,2310338.52683000,9355,1237134.50000000,1159738.11688000,0
1736402400000,0.93440000,0.93690000,0.92650000,0.927,4627597.60000000,1736405999999,4310517.45921000,12845,2098821.10000000,1955271.36365000,0
1736406000000,0.92700000,0.93070000,0.90900000,0.9146,11671716.40000000,1736409599999,10711845.88975000,26307,5361325.00000000,4921368.86345000,0
1736409600000,0.91460000,0.92590000,0.90980000,0.9185,8494074.10000000,1736413199999,7786902.72012000,20589,4674283.80000000,4284893.76372000,0
1736413200000,0.91850000,0.92710000,0.91500000,0.9171,5986171.40000000,1736416799999,5511693.20003000,14626,3211644.30000000,2957660.69025000,0
1736416800000,0.91710000,0.92100000,0.89680000,0.9088,15585250.50000000,1736420399999,14112138.43211000,29653,7095899.90000000,6428318.51234000,0
1736420400000,0.90870000,0.92000000,0.90340000,0.912,9168515.70000000,1736423999999,8358339.39330000,20945,4599620.30000000,4191873.64056000,0
1736424000000,0.91190000,0.91770000,0.90600000,0.9104,7044496.30000000,1736427599999,6419964.70828000,18841,3519878.10000000,3208629.84332000,0
1736427600000,0.91050000,0.91370000,0.88140000,0.8823,21462740.40000000,1736431199999,19190752.67228000,40495,9237297.40000000,8259744.99275000,0
1736431200000,0.88220000,0.90250000,0.87980000,0.8977,17871720.50000000,1736434799999,15936185.74312000,37778,9022086.90000000,8046502.93827000,0
1736434800000,0.89770000,0.93660000,0.89230000,0.9292,24455560.60000000,1736438399999,22481901.40670000,44295,15137693.30000000,13915419.49204000,0
1736438400000,0.92920000,0.93680000,0.91740000,0.9266,13994995.80000000,1736441999999,12987983.18109000,28262,7118645.90000000,6611711.75722000,0
1736442000000,0.92660000,0.92880000,0.90590000,0.912,10334129.20000000,1736445599999,9488695.65640000,24095,4994785.60000000,4589530.63282000,0
1736445600000,0.91210000,0.92400000,0.90930000,0.9179,6350463.10000000,1736449199999,5823006.55713000,17862,3434570.60000000,3150555.57357000,0
1736449200000,0.91790000,0.91910000,0.89490000,0.8969,8002992.20000000,1736452799999,7236042.93544000,20978,3599242.60000000,3253465.96706000,0
1736452800000,0.89680000,0.90250000,0.88350000,0.8984,15233032.40000000,1736456399999,13609252.90650000,33600,7622037.00000000,6809703.19189000,0
1736456400000,0.89830000,0.90650000,0.89240000,0.8963,7614778.10000000,1736459999999,6850270.29649000,17842,4205158.20000000,3783500.88793000,0
1736460000000,0.89630000,0.91550000,0.89460000,0.9093,4936829.60000000,1736463599999,4464678.77521000,13193,2866043.70000000,2593021.76240000,0
1736463600000,0.90910000,0.91080000,0.90350000,0.9045,2831700.80000000,1736467199999,2566456.98754000,9719,1318797.30000000,1195233.06400000,0
1736467200000,0.90450000,0.91660000,0.90400000,0.9122,4338532.60000000,1736470799999,3953712.31695000,13952,2428145.50000000,2212989.55173000,0
1736470800000,0.91220000,0.91880000,0.90750000,0.9161,4052850.50000000,1736474399999,3701370.12897000,11659,2068969.70000000,1889393.56295000,0
1736474400000,0.91600000,0.92690000,0.91570000,0.9188,6124262.10000000,1736477999999,5641877.44613000,14954,3346838.60000000,3083555.34290000,0
1736478000000,0.91890000,0.92350000,0.91690000,0.9212,2907278.10000000,1736481599999,2676219.42135000,8443,1749579.20000000,1610986.57261000,0
1736481600000,0.92110000,0.92430000,0.91590000,0.9187,2738900.10000000,1736485199999,2519498.23529000,8746,1360597.70000000,1251549.26192000,0
1736485200000,0.91880000,0.93170000,0.91430000,0.9257,3907442.80000000,1736488799999,3612244.99436000,11666,2089529.30000000,1932428.46893000,0
1736488800000,0.92560000,0.94900000,0.92380000,0.9485,8853900.10000000,1736492399999,8294488.27764000,20363,5747399.50000000,5387676.42571000,0
1736492400000,0.94840000,0.97130000,0.94270000,0.9633,17198088.40000000,1736495999999,16460127.24765000,41736,8868301.70000000,8488424.97517000,0
1736496000000,0.96320000,0.97400000,0.95700000,0.9575,12255805.20000000,1736499599999,11825546.26922000,32646,4906375.40000000,4738130.65827000,0
1736499600000,0.95740000,0.96410000,0.95060000,0.9567,8417350.00000000,1736503199999,8050361.24320000,21950,4368441.60000000,4179892.13133000,0
1736503200000,0.95680000,0.96240000,0.95060000,0.96,5534642.80000000,1736506799999,5290295.11194000,14704,2847733.30000000,2724815.33665000,0
1736506800000,0.96000000,0.96200000,0.94890000,0.9549,7945316.00000000,1736510399999,7592840.91403000,17320,3259085.70000000,3115423.43698000,0
1736510400000,0.95490000,0.95740000,0.93900000,0.9538,8386319.30000000,1736513999999,7940609.59143000,22421,4300955.10000000,4073842.19298000,0
1736514000000,0.95380000,0.95970000,0.90430000,0.9212,42493932.00000000,1736517599999,39321987.51022000,107605,20175644.50000000,18661649.25258000,0
1736517600000,0.92120000,0.94460000,0.91930000,0.9303,13984501.90000000,1736521199999,13023047.01955000,41750,7031326.40000000,6548870.71146000,0
1736521200000,0.93030000,0.93970000,0.91020000,0.929,13313442.10000000,1736524799999,12284205.65547000,38052,6434296.00000000,5939433.29987000,0
1736524800000,0.92910000,0.93410000,0.91670000,0.9189,9072306.20000000,1736528399999,8381207.81289000,23890,3591817.00000000,3319884.05173000,0
1736528400000,0.91890000,0.95750000,0.91540000,0.9559,10741639.40000000,1736531999999,10069868.63867000,29040,6240926.20000000,5851486.84141000,0
1736532000000,0.95580000,0.95590000,0.93600000,0.9387,9588413.60000000,1736535599999,9068452.50684000,26035,4224255.20000000,3995881.96585000,0
1736535600000,0.93870000,0.94400000,0.93200000,0.9425,5018814.70000000,1736539199999,4712942.54675000,16443,2798221.20000000,2627558.42136000,0
1736539200000,0.94250000,0.94340000,0.92830000,0.9329,3746639.50000000,1736542799999,3502266.39529000,12900,1699243.50000000,1588701.26796000,0
1736542800000,0.93300000,0.93630000,0.92850000,0.9286,2583978.70000000,1736546399999,2409329.85305000,9056,1155483.30000000,1077559.70830000,0
1736546400000,0.92860000,0.93450000,0.92520000,0.933,2615367.80000000,1736549999999,2429420.43229000,9517,1220690.80000000,1133818.01583000,0
1736550000000,0.93310000,0.93620000,0.92950000,0.9303,2439904.40000000,1736553599999,2274559.56418000,8530,1314738.00000000,1225700.40864000,0
1736553600000,0.93030000,0.93220000,0.92370000,0.9286,2533608.20000000,1736557199999,2349455.10041000,11094,952609.30000000,883495.67746000,0
1736557200000,0.92860000,0.93100000,0.91950000,0.9228,2749715.10000000,1736560799999,2540835.93778000,9619,1018363.20000000,940849.55839000,0
1736560800000,0.92280000,0.92650000,0.91870000,0.9225,2413180.30000000,1736564399999,2226280.71093000,8470,1121682.50000000,1034910.71122000,0
1736564400000,0.92250000,0.92250000,0.91760000,0.9186,2486539.70000000,1736567999999,2286081.20856000,7498,688344.80000000,633002.20762000,0
1736568000000,0.91860000,0.92340000,0.91600000,0.9199,2391582.10000000,1736571599999,2197877.14987000,7656,1023968.00000000,941343.74671000,0
1736571600000,0.91990000,0.92610000,0.91800000,0.9242,2860599.90000000,1736575199999,2639149.06378000,8288,1397608.40000000,1289560.23131000,0
1736575200000,0.92410000,0.92920000,0.92060000,0.9206,2279229.30000000,1736578799999,2109838.92722000,7531,1099951.40000000,1018606.22765000,0
1736578800000,0.92070000,0.92460000,0.91560000,0.9204,3249925.60000000,1736582399999,2985632.08973000,7918,1111335.60000000,1022061.58377000,0
1736582400000,0.92040000,0.92450000,0.91340000,0.9168,2193612.30000000,1736585999999,2015513.61973000,7163,975608.20000000,896801.26234000,0
1736586000000,0.91670000,0.92280000,0.91660000,0.9228,2230137.10000000,1736589599999,2051864.98090000,6575,1077446.30000000,991219.65268000,0
1736589600000,0.92290000,0.94050000,0.92270000,0.9386,6091231.40000000,1736593199999,5675565.17728000,14117,2879097.00000000,2681623.85077000,0
1736593200000,0.93860000,0.95040000,0.93460000,0.9439,6429029.20000000,1736596799999,6062716.60522000,17802,3570744.70000000,3366889.80851000,0
1736596800000,0.94390000,0.94600000,0.93730000,0.9396,3453872.70000000,1736600399999,3249638.90848000,11527,1428043.60000000,1343525.98464000,0
1736600400000,0.93970000,0.94140000,0.93000000,0.9325,5077832.20000000,1736603999999,4744131.12998000,12333,2557496.20000000,2389438.95868000,0
1736604000000,0.93260000,0.94310000,0.93100000,0.9427,5668167.90000000,1736607599999,5313600.01229000,12437,3648458.80000000,3420811.92192000,0
1736607600000,0.94260000,0.94280000,0.93540000,0.9373,2481572.50000000,1736611199999,2329949.60183000,8155,1222983.20000000,1148553.80035000,0
1736611200000,0.93720000,0.95450000,0.93200000,0.9494,7326396.50000000,1736614799999,6919990.16450000,18800,4244524.10000000,4008951.53879000,0
1736614800000,0.94930000,0.95040000,0.93790000,0.9461,7972505.40000000,1736618399999,7523540.83439000,18844,3073524.90000000,2901013.52889000,0
1736618400000,0.94620000,0.95600000,0.94310000,0.9545,5380259.70000000,1736621999999,5113260.97308000,13690,2844204.50000000,2704442.23243000,0
1736622000000,0.95450000,0.95720000,0.94630000,0.9558,3609564.60000000,1736625599999,3431922.72880000,10806,1973653.20000000,1876449.92505000,0
1736625600000,0.95590000,0.98840000,0.95240000,0.9884,15391246.70000000,1736629199999,14987965.23990000,32452,9804893.70000000,9551874.74451000,0
1736629200000,0.98830000,1.01270000,0.98350000,1.0086,21972242.50000000,1736632799999,21915099.87902000,47102,12223541.40000000,12190412.79955000,0
1736632800000,1.00860000,1.01760000,0.99700000,1.0048,21628424.10000000,1736636399999,21778561.08790000,52185,11483058.40000000,11573046.12865000,0
1736636400000,1.00490000,1.00950000,0.99340000,0.9955,8621135.60000000,1736639999999,8615713.21604000,26870,4310046.40000000,4306197.39184000,0
1736640000000,0.99550000,1.01830000,0.98570000,1.0161,27572013.00000000,1736643599999,27600041.34099000,60101,16768815.90000000,16785390.21377000,0
1736643600000,1.01610000,1.03690000,1.00810000,1.0368,29432626.70000000,1736647199999,30090445.51990000,75628,16584067.70000000,16957811.87125000,0
1736647200000,1.03680000,1.03690000,1.01660000,1.0218,10496629.70000000,1736650799999,10749022.24947000,28781,5321215.60000000,5447299.46267000,0
1736650800000,1.02190000,1.02740000,1.01270000,1.0256,8241598.50000000,1736654399999,8391430.61949000,21575,4726257.90000000,4812896.00637000,0
1736654400000,1.02560000,1.02700000,1.01620000,1.0195,7243771.50000000,1736657999999,7395820.00466000,15919,3742146.80000000,3821186.06712000,0
1736658000000,1.01960000,1.02040000,1.00650000,1.0097,5443048.40000000,1736661599999,5508741.41434000,18725,2245001.00000000,2271744.53195000,0
1736661600000,1.00970000,1.01310000,1.00210000,1.0025,5021572.10000000,1736665199999,5057595.31071000,17448,2764357.90000000,2784471.12243000,0
1736665200000,1.00260000,1.00500000,0.99650000,1.003,6855979.10000000,1736668799999,6861873.31328000,23566,3674372.90000000,3678013.99050000,0
1736668800000,1.00300000,1.00890000,0.99480000,0.9973,6224874.70000000,1736672399999,6233977.05658000,51292,3079229.00000000,3084949.82953000,0
1736672400000,0.99730000,1.00110000,0.98700000,0.9901,8883364.80000000,1736675999999,8820567.93566000,64694,4528083.00000000,4497226.54767000,0
1736676000000,0.99010000,0.99450000,0.97580000,0.9819,10799157.00000000,1736679599999,10625646.71765000,50354,5235270.90000000,5153962.03024000,0
1736679600000,0.98190000,0.99380000,0.98040000,0.9886,4588210.00000000,1736683199999,4529034.93743000,43717,2732242.50000000,2697132.17265000,0
1736683200000,0.98860000,1.00100000,0.98330000,0.9906,7047273.80000000,1736686799999,6997392.07229000,68143,3953351.00000000,3926071.00356000,0
1736686800000,0.99070000,1.00130000,0.98820000,1.0003,5070971.20000000,1736690399999,5051744.33282000,51278,2763645.10000000,2753607.80160000,0
1736690400000,1.00030000,1.00110000,0.98790000,0.992,6262887.00000000,1736693999999,6226767.51563000,57801,2346589.40000000,2334577.90591000,0
1736694000000,0.99200000,1.00470000,0.98880000,0.9933,6732454.30000000,1736697599999,6704487.39888000,68670,3615638.20000000,3603310.01490000,0
1736697600000,0.99340000,0.99680000,0.98540000,0.9925,4377019.40000000,1736701199999,4342958.08612000,31628,2102908.10000000,2087308.01421000,0
1736701200000,0.99250000,0.99690000,0.98480000,0.9901,4024349.60000000,1736704799999,3986929.14317000,11679,1727835.30000000,1712168.47341000,0
1736704800000,0.99000000,0.99830000,0.98630000,0.9873,4059231.80000000,1736708399999,4030214.39086000,11601,1932710.30000000,1918349.96216000,0
1736708400000,0.98730000,0.99050000,0.98120000,0.9858,4762418.50000000,1736711999999,4690894.59428000,11973,2441147.10000000,2405512.48429000,0
1736712000000,0.98590000,0.98670000,0.97750000,0.9817,3523000.70000000,1736715599999,3456627.31050000,10552,1516217.80000000,1487066.05470000,0
1736715600000,0.98170000,0.98320000,0.97250000,0.9747,5474993.70000000,1736719199999,5344228.75414000,34165,2298397.30000000,2244934.95929000,0
1736719200000,0.97460000,0.97530000,0.96130000,0.9636,9424081.70000000,1736722799999,9111210.17360000,57972,4152374.90000000,4015176.25123000,0
1736722800000,0.96360000,0.97090000,0.96190000,0.9677,4980608.80000000,1736726399999,4813751.76212000,44244,3007228.50000000,2905788.32439000,0
1736726400000,0.96760000,0.99380000,0.96390000,0.981,11464502.10000000,1736729999999,11233829.28177000,108045,5536556.40000000,5427302.73557000,0
1736730000000,0.98090000,0.98120000,0.96200000,0.9661,7784505.10000000,1736733599999,7566931.90115000,84278,3854405.10000000,3746750.00291000,0
1736733600000,0.96610000,0.96880000,0.94920000,0.9546,8366201.70000000,1736737199999,8016614.53874000,77104,3443188.90000000,3301840.63258000,0
1736737200000,0.95450000,0.95920000,0.94310000,0.9481,5142414.80000000,1736740799999,4896337.05508000,57651,2629541.60000000,2504612.65465000,0
1736740800000,0.94800000,0.96190000,0.94600000,0.9557,4541788.80000000,1736744399999,4336581.95645000,14653,2359098.80000000,2252360.41864000,0
1736744400000,0.95570000,0.95600000,0.94200000,0.9443,3328878.50000000,1736747999999,3158923.17960000,12334,1487343.50000000,1412152.14522000,0
1736748000000,0.94440000,0.94970000,0.92870000,0.9334,8258821.50000000,1736751599999,7731075.01671000,25628,3474222.90000000,3252836.43504000,0
1736751600000,0.93350000,0.94190000,0.92860000,0.9363,6825702.40000000,1736755199999,6388530.46836000,17901,3805306.60000000,3563228.85266000,0
1736755200000,0.93640000,0.93680000,0.92050000,0.926,10501782.80000000,1736758799999,9730940.13904000,24580,4738791.30000000,4390726.04305000,0
1736758800000,0.92600000,0.92880000,0.91680000,0.9252,10101032.90000000,1736762399999,9322907.15845000,25525,5094801.00000000,4704764.24928000,0
1736762400000,0.92520000,0.92550000,0.91040000,0.9153,15347555.30000000,1736765999999,14057611.78327000,34505,7038215.90000000,6442483.85180000,0
1736766000000,0.91530000,0.91550000,0.89330000,0.8937,15582240.20000000,1736769599999,14096579.17182000,37740,6767403.00000000,6129999.21372000,0
1736769600000,0.89370000,0.90690000,0.88860000,0.8987,20624119.50000000,1736773199999,18520107.26102000,55983,8189059.80000000,7355074.75455000,0
1736773200000,0.89880000,0.92300000,0.89440000,0.9066,22928789.60000000,1736776799999,20893910.74657000,55219,11161686.40000000,10177403.99861000,0
1736776800000,0.90680000,0.93000000,0.87580000,0.9194,41687633.80000000,1736780399999,37684008.91031000,110584,18616568.30000000,16862869.99319000,0
1736780400000,0.91960000,0.94160000,0.91360000,0.9258,23263532.40000000,1736783999999,21651432.43005000,72104,11180850.10000000,10409846.60425000,0
1736784000000,0.92590000,0.93100000,0.91250000,0.9133,10971258.20000000,1736787599999,10126540.97199000,32077,5058670.90000000,4673940.28865000,0
1736787600000,0.91330000,0.92410000,0.90740000,0.9131,8165844.40000000,1736791199999,7472572.53686000,25923,3723037.30000000,3408019.78498000,0
1736791200000,0.91300000,0.91930000,0.90120000,0.9083,10162312.60000000,1736794799999,9227413.47693000,29156,3754185.00000000,3410636.06223000,0
1736794800000,0.90840000,0.91910000,0.90290000,0.9122,8821219.30000000,1736798399999,8043581.67603000,25935,4936203.90000000,4502853.80139000,0
1736798400000,0.91210000,0.94020000,0.90720000,0.9356,9912418.40000000,1736801999999,9162012.10930000,29213,5711917.30000000,5274051.82695000,0
1736802000000,0.93570000,0.94690000,0.92870000,0.9437,11271320.90000000,1736805599999,10559281.71424000,30980,5752384.70000000,5392029.82114000,0
1736805600000,0.94380000,0.95490000,0.94170000,0.9522,9377519.90000000,1736809199999,8905009.87288000,21617,5174818.10000000,4912527.61463000,0
1736809200000,0.95220000,0.95250000,0.94220000,0.9444,4246584.00000000,1736812799999,4019924.60883000,10759,1841523.50000000,1743131.14907000,0
1736812800000,0.94440000,0.94840000,0.93800000,0.9434,5522279.10000000,1736816399999,5202901.75812000,31245,2468647.50000000,2325952.01512000,0
1736816400000,0.94330000,0.95530000,0.94190000,0.9454,4926180.60000000,1736819999999,4678161.23069000,40337,2744274.10000000,2607280.23936000,0
1736820000000,0.94530000,0.95550000,0.94400000,0.9498,3753035.10000000,1736823599999,3563721.96088000,36418,1842482.00000000,1750117.51061000,0
1736823600000,0.94970000,0.95530000,0.94750000,0.95,3694814.30000000,1736827199999,3516752.65342000,25316,1692377.60000000,1611314.22662000,0
1736827200000,0.95000000,0.95900000,0.95000000,0.9574,3383568.70000000,1736830799999,3227058.83077000,26345,1822872.30000000,1739239.85506000,0
1736830800000,0.95740000,0.96420000,0.94700000,0.9475,6041165.40000000,1736834399999,5779320.72365000,41989,2765466.10000000,2649516.26990000,0
1736834400000,0.94750000,0.95980000,0.94400000,0.9596,7239077.20000000,1736837999999,6883362.55079000,25949,3962750.00000000,3767954.36778000,0
1736838000000,0.95970000,0.96570000,0.95500000,0.9556,5548996.60000000,1736841599999,5322128.55600000,13092,1988966.20000000,1909516.95056000,0
1736841600000,0.95560000,0.97030000,0.95560000,0.9648,9404518.50000000,1736845199999,9074822.44244000,18790,5032532.00000000,4856695.93259000,0
1736845200000,0.96480000,0.99030000,0.96330000,0.9842,10752129.70000000,1736848799999,10537278.97305000,31964,5780075.50000000,5665613.52926000,0
1736848800000,0.98420000,0.98550000,0.96920000,0.9714,7498583.70000000,1736852399999,7320728.40691000,24080,2983481.70000000,2913199.34650000,0
1736852400000,0.97150000,0.97220000,0.96150000,0.9657,6111970.10000000,1736855999999,5907619.16627000,16892,2864452.10000000,2769257.23841000,0
1736856000000,0.96570000,0.96880000,0.95720000,0.9596,8334527.80000000,1736859599999,8022422.31152000,18714,4453007.50000000,4287050.95208000,0
1736859600000,0.95970000,0.97870000,0.95550000,0.9722,12773480.70000000,1736863199999,12391831.44221000,37705,6997530.20000000,6790281.76245000,0
1736863200000,0.97220000,0.99720000,0.96570000,0.9774,18456271.30000000,1736866799999,18129442.98039000,41099,8033226.10000000,7890957.95596000,0
1736866800000,0.97750000,0.99080000,0.97560000,0.9819,7720164.20000000,1736870399999,7605434.35976000,25083,3982333.80000000,3923004.67651000,0
1736870400000,0.98180000,0.98260000,0.96920000,0.9763,10406460.50000000,1736873999999,10141312.46241000,28055,5367516.70000000,5232203.59710000,0
1736874000000,0.97620000,0.99590000,0.97080000,0.9917,10661288.50000000,1736877599999,10519492.06410000,30708,5383610.00000000,5313787.53958000,0
1736877600000,0.99170000,1.01090000,0.99110000,1.0031,14983357.00000000,1736881199999,15017668.77101000,41652,9128046.00000000,9149917.96521000,0
1736881200000,1.00310000,1.00540000,0.99500000,0.9962,8080033.40000000,1736884799999,8075098.45589000,25187,4795008.10000000,4792196.32742000,0
1736884800000,0.99610000,0.99940000,0.98660000,0.9966,11191954.60000000,1736888399999,11097797.18899000,29294,6464795.70000000,6410594.61316000,0
1736888400000,0.99650000,0.99900000,0.98970000,0.9944,3823657.90000000,1736891999999,3801112.24504000,12349,2542270.10000000,2527830.15714000,0
1736892000000,0.99450000,0.99780000,0.99120000,0.9969,3139508.00000000,1736895599999,3120841.28564000,9843,1611371.00000000,1602035.20972000,0
1736895600000,0.99700000,0.99990000,0.99260000,0.9972,3721490.10000000,1736899199999,3705474.92177000,10913,1756244.80000000,1748900.42676000,0
1736899200000,0.99720000,1.00320000,0.99200000,0.996,7010670.10000000,1736902799999,6996945.63009000,43000,4234215.30000000,4226626.70735000,0
1736902800000,0.99590000,1.02480000,0.98790000,1.0174,18701349.50000000,1736906399999,18879628.31105000,87521,10052377.20000000,10158876.58732000,0
1736906400000,1.01740000,1.03440000,1.00820000,1.0266,17213057.30000000,1736909999999,17604589.75527000,54940,9889549.60000000,10117978.74391000,0
1736910000000,1.02660000,1.02940000,1.01130000,1.0229,8713152.40000000,1736913599999,8881515.42281000,30131,4738244.00000000,4829563.24721000,0
1736913600000,1.02300000,1.03500000,1.01250000,1.0186,8327193.40000000,1736917199999,8519349.12803000,27632,3853113.20000000,3941116.92828000,0
1736917200000,1.01850000,1.02400000,1.01260000,1.0215,5807383.80000000,1736920799999,5916600.12309000,18021,3189179.40000000,3249398.08607000,0
1736920800000,1.02140000,1.03190000,1.01300000,1.0281,6568115.30000000,1736924399999,6711112.61815000,20498,3390981.80000000,3465652.64913000,0
1736924400000,1.02810000,1.05630000,1.02660000,1.0504,22734036.00000000,1736927999999,23769062.57438000,55822,11558428.30000000,12081226.86649000,0
1736928000000,1.05030000,1.05830000,1.04150000,1.0442,12198809.60000000,1736931599999,12799343.00891000,35775,5621298.40000000,5900831.75459000,0
1736931600000,1.04420000,1.04720000,1.01050000,1.0141,19994418.20000000,1736935199999,20566406.42390000,59568,8236705.90000000,8469647.65870000,0
1736935200000,1.01410000,1.02310000,1.01120000,1.0139,10982933.40000000,1736938799999,11175396.58886000,28205,5463596.10000000,5559478.30204000,0
1736938800000,1.01380000,1.01470000,0.99330000,1.0025,20682266.70000000,1736942399999,20719292.36930000,55782,9870380.60000000,9889230.49927000,0
1736942400000,1.00250000,1.00500000,0.99230000,0.9997,9828880.90000000,1736945999999,9818792.23463000,27278,5127789.90000000,5124614.59500000,0
1736946000000,0.99970000,1.06940000,0.99950000,1.0499,52695953.80000000,1736949599999,54976171.34542000,218567,27027489.00000000,28165199.02808000,0
1736949600000,1.04980000,1.05660000,1.03510000,1.0511,23946131.20000000,1736953199999,25037398.64932000,185894,12003283.80000000,12555420.98876000,0
1736953200000,1.05110000,1.07690000,1.04680000,1.0644,36828110.50000000,1736956799999,39181790.74707000,252402,18938594.10000000,20145275.57965000,0
1736956800000,1.06440000,1.08250000,1.05120000,1.0539,28689524.20000000,1736960399999,30634526.94864000,67851,12799467.00000000,13681631.74891000,0
1736960400000,1.05390000,1.06180000,1.05010000,1.0516,10377879.20000000,1736963999999,10957947.06052000,30085,4642864.10000000,4903025.26559000,0
1736964000000,1.05160000,1.06750000,1.05160000,1.0658,7318343.00000000,1736967599999,7761459.85565000,20289,3785454.10000000,4014728.92006000,0
1736967600000,1.06580000,1.06800000,1.05710000,1.0629,6530798.00000000,1736971199999,6936916.12900000,20748,3566169.20000000,3788237.44250000,0
1736971200000,1.06300000,1.07070000,1.05030000,1.0562,9937048.70000000,1736974799999,10553963.66142000,27459,4496544.00000000,4777711.96404000,0
1736974800000,1.05620000,1.06360000,1.05100000,1.0578,7786537.90000000,1736978399999,8234727.55123000,20431,3852252.90000000,4074651.78529000,0
1736978400000,1.05770000,1.07070000,1.05410000,1.0678,10821753.00000000,1736981999999,11491698.50151000,24852,5852944.80000000,6216779.50144000,0
1736982000000,1.06780000,1.09000000,1.06480000,1.0755,20523459.20000000,1736985599999,22155714.51884000,47524,10641021.00000000,11489569.82200000,0
1736985600000,1.07550000,1.07850000,1.03690000,1.0462,24949536.50000000,1736989199999,26316917.05969000,150998,11592549.50000000,12225154.74113000,0
1736989200000,1.04620000,1.06050000,1.04590000,1.0571,8742142.60000000,1736992799999,9206836.53318000,72168,4781228.40000000,5034464.64486000,0
1736992800000,1.05700000,1.05830000,1.04850000,1.0514,7398945.90000000,1736996399999,7794364.19280000,65637,4423405.20000000,4659958.59900000,0
1736996400000,1.05140000,1.05710000,1.04280000,1.0513,7328879.30000000,1736999999999,7690752.14556000,27276,3412566.60000000,3582101.99551000,0
1737000000000,1.05130000,1.05970000,1.05060000,1.0593,3820522.90000000,1737003599999,4030819.77032000,11920,2550664.40000000,2691772.14448000,0
